Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State,Market Cap,SIC Code
KLDI,KLDISCOVERY,Pink Current,3.9,,500,Common Stock,USA,Virginia,"166,887,006","7370 - Services-Computer Programming, Data Processing, Etc."
GZIC,GZ6G TECHNOLOGIES CORP,OTCQB,0.0215,-10.7884,1251381,Common Stock,USA,Nevada,"798,771",.
BLQC,BLOCKQUARRY CORP,Pink Current,0.24,1.0526,75610,Common Stock,USA,Texas,"17,786,596","7379 - Computer related services, misc"
VONI,VERONI BRANDS CORP,Pink Current,1.75,,0,Common Stock,USA,Illinois,"49,728,049",5140 - Wholesale-Groceries & Related Products
OZSC,OZOP ENERGY SOLUTIONS INC,Pink Current,0.0098,-2.0,8986514,Common Stock,USA,New York,"46,036,357","3690 - Miscellaneous Electrical Machinery, Equipment & Supplies"
CYAP,CYBER APPS WORLD INC,Pink Current,0.0003,50.0,966670,Common Stock,USA,Nevada,"267,021",8742 - Management consulting services
BANT,BANTEC INC,Pink Current,0.0004,14.2857,46980499,Common Stock,USA,New Jersey,"1,294,968",3721 - Aircraft
EZOO,EZAGOO LTD,Pink Current,0.98,-0.5076,755,Common Stock,China,,"117,557,689",7310 - Services-Advertising
PSRU,VALIANT EAGLE INC,Pink Current,0.0007,1.4493,4410047,Common Stock,USA,California,"1,479,288","6719 - Holding companies, misc"
PVLYL,PIVOTAL SYSTEMS CORP INC,Pink Current,0.9,,0,Common Stock,,,"100,293,871",Not Available
DLOC,DIGITAL LOCATIONS INC,Pink Current,0.00145,3.5714,859502,Common Stock,USA,California,"762,249",4953 - Refuse systems
SOWG,SOW GOOD INC,OTCQB,2.2,,0,Common Stock,USA,Texas,"10,664,245",2000 - Food and Kindred Products
UNIR,UNIROYAL GBL ENG PRODS,OTCQB,0.7122,,0,Common Stock,USA,Florida,"2,532,192",.
MMMM,QUAD M SOLUTIONS INC,Pink Current,0.0975,28.2051,1391402,Common Stock,USA,Texas,"17,062,790",.
IRME,IR-MED INC,OTCQB,1.23,,0,Common Stock,Israel,,"84,526,793",.
CRKR,CREEK ROAD MINERS INC,OTCQB,0.28,43.1859,30120,Common Stock,USA,Nevada,"3,605,397",.
BFNH,BIOFORCE NANOSCIENCES HLD,Pink Current,3.22,-0.3096,6924,Common Stock,USA,Virginia,"94,255,051",.
FGHQF,FRONTAGE HLDGS CORP,Pink Current,0.32658,,0,Common Stock,,,"655,655,368",Not Available
OBTX,OBITX INC,Pink Current,2.3,-0.4329,1827,Common Stock,USA,Florida,"22,309,922",7372 - Prepackaged software
BGLC,BIONEXUS GENE LAB CORP,OTCQB,1.13,-4.2373,1225,Common Stock,Malaysia,,"196,301,512",8071 - Medical laboratories
XESP,ELECTRONIC SERVITOR PUBN,OTCQB,0.1659,,0,Common Stock,USA,Minnesota,"3,552,915",2833 - Medicinal and botanicals
GLVHF,GLENVEAGH PROPERTIES PLC,Pink Current,1.15,,0,Common Stock,Ireland,,"1,002,033,583",Not Available
AITX,ARTIFICIAL INTL SLTNS,Pink Current,0.0089,2.2989,9912128,Common Stock,USA,Nevada,"45,299,778",3714 - Motor vehicle parts and accessories
JGLCF,JS GLOBAL LIFESTYLE CO,Pink Current,1.09,,0,Common Stock,,,"3,713,818,218",Not Available
ZSYC,SMART CLOSET INC,Pink Current,3.0,,45,Common Stock,Canada,Prince Edward Island,"1,521,046,923",9995 - Non-Operating Establishments
MSYN,MS YOUNG ADVNTRE  ENT,Pink Current,0.191988,,0,Common Stock,USA,Idaho,"1,292,413",8742 - Management consulting services
CINV,CRUCIAL INNOVATIONS CORP,Pink Current,6.0,,0,Common Stock,USA,Nevada,"194,502,012",8200 - Services-Educational Services
HPTO,HOPTO INC COM,Pink Current,0.45,0.0,25000,Common Stock,USA,New Hampshire,"8,482,804",7372 - Prepackaged software
WDMSF,WISDOM ED INTL HLDGS CO,Pink Current,0.0,,0,Common Stock,China,Hong Kong,Not Available,Not Available
PACV,PACIFIC VENTURES GROUP,Pink Current,0.004,0.0,361000,Common Stock,USA,California,"1,323,804",2080 - Beverages
QGSI,QUANTGATE SYSTEMS INC,OTCQB,0.06875,-7.0946,26400,Common Stock,USA,New York,"19,442,933",7372 - Prepackaged software
RSTN,RDE INC,OTCQB,2.0,0.0,3095,Common Stock,USA,Georgia,"28,221,964",5961 - Catalog and mail-order houses
HWNI,HIGH WIRE NETWORKS INC.,OTCQB,0.0875,-7.8947,100395,Common Stock,USA,Florida,"5,247,387","4813 - Telephone communication, except radio"
MASN,MAISON LUXE INC,Pink Current,0.0042,,0,Common Stock,USA,New Jersey,"508,844",5094 - Jewelry and precious stones
GJCU,GJ CULTURE GROUP US INC,OTCQB,0.75,,0,Common Stock,USA,California,"32,219,681",8200 - Services-Educational Services
AIDG,AIS HLDGS GROUP INC,Pink Current,0.0,,0,Common Stock,Japan,,Not Available,6770 - Blank Checks
GNRS,GREENROSE ACQ CORP,OTCQX U.S.,1.4,-6.6667,455,Common Stock,USA,New York,"24,337,557","5990 - Retail-Retail Stores, NEC"
ODII,ODYSSEY SEMCONDCTR TECH,OTCQB,1.0,5.1525,2749,Common Stock,USA,New York,"12,726,911",3674 - Semiconductors and related devices
BLEG,BRANDED LEGACY INC,Pink Current,0.01,-3.8462,1462672,Common Stock,USA,Florida,"2,374,828",2080 - Beverages
VBHI,VERDE BIO HLDGS INC,OTCQB,0.0019,-5.0,13361053,Common Stock,USA,Texas,"2,469,803",1311 - Crude petroleum and natural gas
SKKRF,SKRR EXPL INC,Pink Current,0.029075,,0,Common Stock,,,"806,768",Not Available
TREN,TREND INNOVATIONS HLDG,OTCQB,1.73,,0,Common Stock,Lithuania,,"55,759,774",7374 - Data processing and preparation
FSBH,FSBH CORP,Pink Current,8.99,,21,Common Stock,USA,Georgia,"5,752,090",Not Available
LNMG,LINIKE MEDICAL GROUP LTD,Pink Current,4.73,,0,Common Stock,China,,"3,022,224,262",9995 - Non-Operating Establishments
UNEX,UNEX HOLDINGS INC,Pink Current,5.51,,0,Common Stock,Bulgaria,,"561,212,217",3585 - Refrigeration and heating equipment
MUGH,MU GLOBAL HOLDING LTD,Pink Current,1.35,,0,Common Stock,Taiwan,,"80,237,031",7200 - Services-Personal Services
SNHO,SHONGHOYA INTL GROUP INC,Pink Current,0.171,,0,Common Stock,Taiwan,,"7,097,230","6719 - Holding companies, misc"
MGHL,MORGAN GROUP HOLDING CO,Pink Current,1.6,,50,Common Stock,USA,New York,"960,144","6200 - Security & Commodity Brokers, Dealers, Exchanges & Services"
HOJI,HOUSE OF JANE INC,Pink Current,2.0,,0,Common Stock,USA,Arizona,"22,063,790","5149 - Groceries and related products, misc"
CTLGF,CHINA TIAN LUN GAS HLDGS,Pink Current,0.0,,0,Common Stock,,,Not Available,Not Available
ZRFY,ZERIFY INC,OTCQB,0.0092,5.1429,1564776,Common Stock,USA,New Jersey,"9,723,872",7372 - Prepackaged software
HNOI,HNO INTERNATIONAL INC,Pink Current,2.29,,0,Common Stock,USA,California,"241,103,335",8711 - Engineering services
CCYC,CLANCY CORP,Pink Current,11.55,,0,Common Stock,China,,"1,768,368,109","2840 - Soap, Detergents, Cleaning Preparations, Perfumes, Cosmetics"
EAXR,EALIXIR INC,Pink Current,10.7,-1.6544,3900,Common Stock,USA,Florida,"499,954,857","3669 - Communications equipment, misc"
LVGI,LIMITLESS VENTURE GRP INC,Pink Current,0.0032,6.6667,43845,Common Stock,USA,Oklahoma,"275,336",.
PWLNF,POWERLONG REAL ESTATE HLD,Pink Current,0.0,,0,Common Stock,,,Not Available,.
JDCMF,JD.COM INC,Pink Current,26.36,0.6107,39384,Common Stock,China,,"70,317,679,464",.
BCHG,GRAYSCALE BITCOIN CASH TR,OTCQX U.S.,0.76,0.0,47439,Common Stock,USA,Connecticut,"26,457,804",.
LTCN,GRAYSCALE LITECOIN TR LTC,OTCQX U.S.,2.83,-1.3937,52117,Common Stock,USA,Connecticut,"48,689,301",.
HLTC,HEALTHCARE TR INC,Pink Current,6.7,,0,Common Stock,USA,New York,Not Available,6798 - Real estate investment trusts
BVHBB,BLUEGREEN VACATIONS CL B,OTCQX U.S.,18.0,,0,Common Stock,USA,Florida,"65,954,106",6500 - Real Estate
BMXI,BROOKMOUNT EXPLS INC,Pink Current,0.062,8.9631,31600,Common Stock,USA,Nevada,"2,421,951",1040 - Gold and Silver Ores
GFOO,GENUFOOD EGY ENZYMES,Pink Current,0.035,,0,Common Stock,USA,California,"10,489,042",2833 - Medicinal and botanicals
BCRD,BLUEONE CARD INC,OTCQB,8.5001,,0,Common Stock,USA,California,"87,371,346","7389 - Business services, misc"
BKFG,BKF CAPITAL GROUP INC,Pink Current,25.01,,0,Common Stock,USA,California,"14,587,733",6282 - Investment advice
WWHC,W WORLD CORP,Pink Current,2.0,,4,Common Stock,USA,New York,"200,595,654",2834 - Pharmaceutical preparations
DPUI,DISCOUNT PRINT USA INC,Pink Current,0.0126,,0,Common Stock,USA,Nevada,"427,919",2750 - Commercial Printing
ATMH,ALL THINGS MOBILE ANLYTIC,Pink Current,0.135,0.0,2150,Common Stock,USA,New York,"5,200,995","7389 - Business services, misc"
COEP,COEPTIS THERAPEUTICS INC,Pink Current,2.0,0.5025,6449,Common Stock,USA,Pennsylvania,"78,325,794",2834 - Pharmaceutical preparations
SIGY,SIGYN THERAPEUTICS INC,OTCQB,0.2,,0,Common Stock,USA,California,"7,459,163",.
HIHI,HOLIDAY ISLAND HLDGS INC,Pink Current,0.015,-21.0526,214986,Common Stock,USA,Arkansas,"269,022",.
OATN,O A T INC,Pink Current,0.019,11.7647,10000,Common Stock,USA,California,"18,726,205",.
BBLR,BUBBLR INC,Pink Current,0.186,-6.7669,15089,Common Stock,USA,New York,"27,757,368",.
AMHG,AMERGENT HOSPITALITY GRP,OTCQB,0.116,,0,Common Stock,USA,North Carolina,"1,821,981",.
CRTD,CREATD INC,OTCQB,0.086,-14.0,233357,Common Stock,USA,New York,"2,103,443",.
GPOX,GPO PLUS INC,OTCQB,0.2625,38.1579,20427,Common Stock,USA,Nevada,"8,510,350","8900 - Services-Services, NEC"
FTRS,FUTURIS CO,Pink Current,0.195,,0,Common Stock,USA,Maryland,"10,487,437",1040 - Gold and Silver Ores
NOTR,NOWTRANSIT INC,Pink Current,9.0,,0,Common Stock,USA,Utah,"49,153,500",7374 - Data processing and preparation
SEAV,SEATECH VENTURES CORP,Pink Current,0.16,,0,Common Stock,Malaysia,,"14,803,175",7380 - Services-Miscellaneous Business Services
ASRE,ASTRA ENERGY INC,Pink Current,2.15,4.878,550,Common Stock,USA,California,"130,415,861",4911 - Electric services
XSNX,NOVACCESS GLOBAL INC,OTCQB,0.1759,9.9375,800,Common Stock,USA,Ohio,"3,260,146",3081 - Unsupported plastics film and sheet
GIBX,GIB CAP GROUP INC,Pink Current,3.15,1.6129,100,Common Stock,USA,Nevada,"1,575,621",5190 - Wholesale-Miscellaneous Nondurable Goods
PYYX,PYXUS INTL INC NEW,Pink Current,0.25,0.0,415,Common Stock,USA,North Carolina,"6,249,987",5150 - Wholesale-Farm Product Raw Materials
EVTN,ENVIRO TECHNLOGS US INC,Pink Current,0.27,,74,Common Stock,USA,Texas,"5,013,112","3559 - Special industry machinery, misc"
GMPR,GOURMET PROVISIONS INTL,Pink Current,0.0105,-7.8947,482400,Common Stock,USA,Pennsylvania,"1,919,591",5812 - Eating places
CIBH,CIB MARINE BANCSHARES,OTCQX U.S.,34.0,0.0,1851,Common Stock,USA,Wisconsin,"46,551,270",6022 - State commercial banks
HBIS,HOME BISTRO INC,Pink Current,0.15,0.0,21400,Common Stock,USA,Florida,"6,600,751",5960 - Retail-Nonstore Retailers
GXXM,GEX MGMT INC,Pink Current,0.003,11.1111,2124960,Common Stock,USA,Texas,"1,459,366",8742 - Management consulting services
TBBC,TRIAD BUSINESS BANK,Pink Current,9.75,,0,Common Stock,USA,North Carolina,"64,379,094",Not Available
LNBY,LANDBAY INC CLASS A,Pink Current,0.6,,0,Common Stock,USA,New York,"18,000,000",1040 - Gold and Silver Ores
NEXD,NEXT DYNAMICS INC,Pink Current,1.0,,0,Common Stock,USA,New York,"23,147,535","4813 - Telephone communication, except radio"
MHHC,MHHC ENTERPRISES INC,OTCQB,0.0257,,0,Common Stock,USA,Washington,"620,256","5065 - Electronic parts and equipment, misc"
BBXIA,BBX CAPITAL INC A,OTCQX U.S.,7.71,-2.2814,8939,Common Stock,USA,Florida,"94,556,851",Not Available
BBXIB,BBX CAPITAL INC B,Pink Current,8.35,,0,Common Stock,USA,Florida,"32,330,081",Not Available
WSTL,WESTELL TECHS INC A NEW,Pink Current,1.2425,-0.6,600,Common Stock,USA,Illinois,"9,968,504",3661 - Telephone and telegraph apparatus
VIHD,VISION HYDROGEN CORP,OTCQB,4.75,,0,Common Stock,USA,New Jersey,"99,981,686",2810 - Industrial Inorganic Chemicals
WETH,WETOUCH TECHNOLOGY INC,OTCQB,0.5,-1.9608,10011,Common Stock,China,,"16,672,771","3577 - Computer peripheral equipment, misc"
TRDX,TREND EXPLORATION INC,Pink Current,0.08945,,1,Common Stock,Taiwan,,"828,983","6719 - Holding companies, misc"
ACTX,ADVANCED CONTAINER,Pink Current,0.451,-14.177,2075,Common Stock,USA,California,"23,452,688",3080 - Miscellaneous Plastics Products
MXSG,MEXUS GOLD US,Pink Current,0.001,25.0,2155069,Common Stock,USA,Nevada,"707,587",1040 - Gold and Silver Ores
MAPT,MAPTELLIGENT INC,Pink Current,0.001,-9.0909,5963528,Common Stock,USA,Nevada,"453,378",4700 - Transportation Services
ONPH,ONCOLOGY PHARMA INC,Pink Current,0.59,-15.7143,77757,Common Stock,USA,California,"22,398,297",2834 - Pharmaceutical preparations
IHRTB,IHEARTMEDIA INC B,Pink Current,6.71,,0,Common Stock,USA,Texas,"144,126,479",4832 - Radio broadcasting stations
SEII,SHARING ECONOMY INTL INC,OTCQB,0.01865,7.8035,211580,Common Stock,Hong Kong,,"6,216,640",7373 - Computer integrated systems design
AXAS,ABRAXAS PETROLEUM CORP,OTCQX U.S.,0.8,14.302,18369,Common Stock,USA,Texas,"8,056,114",1311 - Crude petroleum and natural gas
BIGN,BIGEON,Pink Current,0.15,,0,Common Stock,Czech Republic,,"657,233","7370 - Services-Computer Programming, Data Processing, Etc."
CMRF,CIM REAL ESTTE FIN TR INC,Pink Current,5.76,,0,Common Stock,USA,Arizona,"2,516,544,000",6798 - Real estate investment trusts
BWMY,BORROWMONEY.COM INC,Pink Current,0.03,,0,Common Stock,USA,Florida,"3,348,587","7389 - Business services, misc"
STSFF,SMARTSTOP SELF STRGE REIT,Pink Current,13.64,,0,Common Stock,USA,California,"1,054,398,884",6798 - Real estate investment trusts
NGLD,NEVADA CANYON GOLD CORP,Pink Current,0.651,-2.8358,4100,Common Stock,USA,Nevada,"5,653,996",1040 - Gold and Silver Ores
AIXN,AIXIN LIFE INTL INC,OTCQX U.S.,3.32,,0,Common Stock,China,,"165,999,638",5912 - Drugstores and Proprietary Stores
PCOK,PACIFIC OAK STRATEGIC OPP,Pink Current,7.16,,0,Common Stock,USA,California,"745,643,410",6798 - Real estate investment trusts
BOTH,BIOETHICS LTD,Pink Current,0.22,,0,Common Stock,USA,Utah,"249,743",6770 - Blank Checks
SOLS,SOLLENSYS CORP,OTCQB,0.061,-23.6546,46733,Common Stock,USA,Florida,"6,417,067",7374 - Data processing and preparation
KBSR,KBS REAL EST INVT TR III,Pink Current,6.75,,0,Common Stock,USA,California,"992,609,066",6798 - Real estate investment trusts
GOLQ,GOLOGIQ INC,Pink Current,1.71,,0,Common Stock,USA,New York,"62,534,573","7370 - Services-Computer Programming, Data Processing, Etc."
KWIK,KWIKCLICK INC,Pink Current,5.15,,0,Common Stock,USA,Utah,"787,783,171",7374 - Data processing and preparation
CNNA,CANN AMERICAN CORP,Pink Current,0.0022,,0,Common Stock,USA,California,"575,667","6719 - Holding companies, misc"
GSDT,GSDT FINTECH GROUP INC,Pink Current,1.25,,0,Common Stock,USA,Florida,"1,875,243,556","8748 - Business consulting, misc"
UPYY,UPAY INC,OTCQB,0.8,,0,Common Stock,USA,Texas,"13,725,502",7372 - Prepackaged software
STBK,STUDIO FINL HLDGS INC,Pink Current,13.25,,0,Common Stock,USA,Tennessee,"99,978,988",Not Available
PPCB,PROPANC BIOPHARMA INC,Pink Current,0.0015,0.0,5135250,Common Stock,Australia,Victoria,"861,773",2834 - Pharmaceutical preparations
CHMT,CHARMT INC,Pink Current,0.52,,0,Common Stock,USA,Florida,"2,012,712",.
WINR,SIMPLICITY ESPRTS&GAMING,OTCQB,0.03,-25.4658,111282,Common Stock,USA,Florida,"94,745",.
MSGP,MEDSMART GROUP INC,Pink Current,0.425,39.8947,3298,Common Stock,USA,New York,"22,062,573",.
LGCP,LEGION CAP CORP,Pink Current,0.58,,0,Common Stock,USA,Florida,"9,724,318",.
CYDX,CYDUCT DIAGNOSTICS INC,Pink Current,0.4,,0,Common Stock,USA,Connecticut,"2,056,496",.
CPMV,MOSAIC IMMUNOENGINEERING,OTCQB,0.93,,2,Common Stock,USA,California,"6,734,257","2836 - Biological products, except diagnostic"
WNRS,WINNERS INC,Pink Current,0.0036,-20.0,813833,Common Stock,USA,Nevada,"1,177,163",2833 - Medicinal and botanicals
RVRC,REVIUM RECOVERY INC,Pink Current,1.49,,0,Common Stock,Israel,,"41,702,011",2080 - Beverages
OMHI,OM HOLDINGS INTL INC,OTCQX U.S.,0.54,5.8824,13717,Common Stock,USA,Florida,"28,188,322",5411 - Grocery stores
SSHLF,SUNAC SVCS HLDGS LTD,Pink Current,1.159402,,0,Common Stock,,,"3,478,200,000",Not Available
KAYS,KAYA HOLDINGS INC,OTCQB,0.0872,-4.281,500,Common Stock,USA,Florida,"1,283,831",2834 - Pharmaceutical preparations
SPRV,SUPURVA HEALTHCARE GRP,Pink Current,0.00045,,0,Common Stock,USA,New York,"507,945","6719 - Holding companies, misc"
PBAJ,"PETRO USA, INC",Pink Current,7.0,,0,Common Stock,USA,New York,"1,400,216,440",2834 - Pharmaceutical preparations
AMMX,AMERAMEX INTL INC,OTCQB,0.3,0.0,1106,Common Stock,USA,California,"4,448,747",7350 - Services-Miscellaneous Equipment Rental & Leasing
AHIX,ALUF HOLDINGS INC,Pink Current,0.012,20.0,72801,Common Stock,USA,Florida,"6,856,670",8741 - Management services
ITEX,ITEX CORP,Pink Current,3.62,,0,Common Stock,USA,Washington,"6,232,521","7389 - Business services, misc"
SRCO,SPARTA COMML SVCS INC,Pink Current,0.1295,,0,Common Stock,USA,New York,"2,440,073","7389 - Business services, misc"
GIPL,GLOBAL INNOVATIVE PLATFOM,Pink Current,1.56,,0,Common Stock,USA,Florida,"965,773",.
TMLL,TELE GROUP CORP,Pink Current,1.76,,0,Common Stock,USA,New York,"18,309,326",.
UNTC,UNIT CORP,Pink Current,51.5,0.0,4653,Common Stock,USA,Oklahoma,"503,665,005",.
ABCE,ABCO ENERGY INC,Pink Current,0.0041,,0,Common Stock,USA,Arizona,"1,068,112",.
RSPI,RESPIRERX PHARMA INC,Pink Current,0.0093,57.6271,108000,Common Stock,USA,New Jersey,"1,112,227",.
GBFH,GBANK FINL HLDGS INC,OTCQX U.S.,9.45,0.0,10700,Common Stock,USA,Nevada,"119,561,428",.
RELV,RELIV INTL INC,Pink Current,4.5,,0,Common Stock,USA,Missouri,"4,762,364",.
IVBT,INNOVATION1 BIOTECH IN,OTCQB,0.08,,26,Common Stock,USA,New York,"1,601,619",2834 - Pharmaceutical preparations
VRUS,VERUS INTL INC,Pink Current,0.0003,50.0,71000,Common Stock,USA,Texas,"607,355","5141 - Groceries, general line"
GBUX,GIVBUX INC,Pink Current,2.33,,0,Common Stock,USA,California,"204,467,829","2840 - Soap, Detergents, Cleaning Preparations, Perfumes, Cosmetics"
NPFC,NEWPOINT FINL CORP,Pink Current,0.0,,0,Common Stock,USA,California,Not Available,7997 - Membership sports and recreation clubs
ACMB,AGRO CAPITAL MGMT CP,Pink Current,0.08,14.2857,11000,Common Stock,USA,Nevada,"4,119,724","3999 - Manufacturing industries, misc"
SKFG,STARK FOCUS GROUP INC,Pink Current,0.73,3.5461,3487,Common Stock,USA,Florida,"7,262,281","5130 - Wholesale-Apparel, Piece Goods & Notions"
TEIHF,TIANLI ED INTL HLDGS LTD,Pink Current,0.0,,0,Common Stock,,,Not Available,Not Available
QIAN,QIANSUI INT GRO CO LTD,Pink Current,1.01,,0,Common Stock,China,,"7,079,079",6770 - Blank Checks
FLCX,FLOOIDCX CORP,Pink Current,0.54,,0,Common Stock,USA,Nevada,"1,091,270","7389 - Business services, misc"
SKWG,SKYWEALTH GROUP INC,Pink Current,1.07,,0,Common Stock,Hong Kong,,"240,750",8711 - Engineering services
VKIN,VIKING ENERGY GROUP INC,OTCQB,0.29,-6.0881,39433,Common Stock,USA,Texas,"33,286,480",1311 - Crude petroleum and natural gas
KWAC,KINGSWOOD ACQ CORP A,Pink Current,10.26,,0,Common Stock,USA,New York,"15,013,007",6770 - Blank Checks
FTCO,FORTITUDE GOLD CORP,OTCQB,5.54,1.6514,21752,Common Stock,USA,Colorado,"133,095,957",1040 - Gold and Silver Ores
TGCB,TEGO CYBER INC,OTCQB,0.51,,0,Common Stock,USA,Nevada,"13,506,352","7370 - Services-Computer Programming, Data Processing, Etc."
ASCK,AUSCRETE CORP,Pink Current,0.019,,0,Common Stock,USA,Washington,"1,112,472","3272 - Concrete products, misc"
LBSR,LIBERTY STAR URANM METLS,OTCQB,0.159,15.6364,14140,Common Stock,USA,Arizona,"2,602,736",1000 - Metal Mining
HMBL,HUMBL INC,OTCQB,0.0286,4.7619,14134482,Common Stock,USA,California,"50,763,777",5000 - Wholesale-Durable Goods
LVCE,LIVECARE INC,Pink Current,1.25,,0,Common Stock,USA,Utah,"55,626,498",Not Available
SNBH,SENTIENT BRANDS HOLDINGS,Pink Current,0.03002,-2.374,4100,Common Stock,USA,New York,"1,573,660",5734 - Computer and software stores
GEDUF,G8 EDUCATION LTD,Pink Current,0.0,,0,Common Stock,,,Not Available,Not Available
GMGT,GAMING TECHNOLOGIES INC,OTCQB,0.2501,,0,Common Stock,USA,Nevada,"7,841,123",7372 - Prepackaged software
LVPA,LVPAI GROUP LIMITED,Pink Current,0.0,,0,Common Stock,USA,Nevada,Not Available,"6799 - Investors, misc"
IMTH,INNOVATIVE MEDTECH INC,Pink Current,1.57,0.0,100,Common Stock,USA,Illinois,"33,217,003",5040 - Wholesale-Professional & Commercial Equipment & Supplies
CONC,CONECTISYS CORP,Pink Current,0.07,,0,Common Stock,USA,Washington,"62,201",3663 - Radio and TV communications equipment
AEPT,AMERICAN ENGY PARTNERS,Pink Current,0.1,5.2632,25158,Common Stock,USA,Pennsylvania,"27,936,017","4959 - Sanitary services, misc"
WRMK,WATERMARK LODGING TRUST A,Pink Current,5.0,,0,Common Stock,USA,Illinois,"840,456,255",6798 - Real estate investment trusts
VADP,VADO CORP NEW,Pink Current,11.3,,0,Common Stock,USA,Utah,"1,129,836,150",2390 - Miscellaneous Fabricated Textile Products
SCTH,SECURETECH INNOVATINS INC,Pink Current,0.0,,0,Common Stock,USA,Minnesota,Not Available,3714 - Motor vehicle parts and accessories
SAML,SAMSARA LUGGAGE INC,OTCQB,0.197901,,0,Common Stock,USA,New York,"657,639","5990 - Retail-Retail Stores, NEC"
GCEH,GLOBAL CLEAN ENGY HLDGS,OTCQB,2.03,0.0,3525,Common Stock,USA,California,"85,917,584",2860 - Industrial Organic Chemicals
SING,SINGLEPOINT INC,OTCQB,0.114,3.8251,1347944,Common Stock,USA,Arizona,"9,988,487",5960 - Retail-Nonstore Retailers
SHMY,SYNERGY EMPIRE LTD,OTCQB,3.59,,0,Common Stock,Malaysia,,"3,590,000",5812 - Eating places
MBBC,MARATHON BANCORP INC,Pink Current,10.94,,0,Common Stock,USA,Wisconsin,"24,830,518","6036 - Savings institutions, except federal"
RSAU,ROOSHINE INC NEW,Pink Current,0.65,,0,Common Stock,USA,Florida,"14,721,883",5182 - Wine and distilled beverages
